movie_id,title,director_name,writer_name,genre,country
Magic_Fire,Magic Fire,William Dieterle,NOT_FOUND|Ewald André Dupont|Bertita Harding,Biographical_film,United_States
Magic_Kid,Magic Kid,Joseph Merhi,NOT_FOUND,NOT_FOUND,United_States
Magic_Mike,Magic Mike,Steven Soderbergh,Reid Carolin,Sexploitation_film|Melodrama,United_States
Magic_Town,Magic Town,William A. Wellman|William Wellman,Joseph Krumgold|NOT_FOUND|Robert Riskin,Romantic_comedy,United_States
Magic_Trip,Magic Trip,Alex Gibney,NOT_FOUND,NOT_FOUND,United_States
Magic_in_the_Moonlight,Magic in the Moonlight,Woody Allen,NOT_FOUND|Woody Allen,Romantic_comedy,France|United_States
Magic_in_the_Water,Magic in the Water,Rick Stevenson,NOT_FOUND,Children's_film|Fantasy_film,United_States
Magical_Maestro,Magical Maestro,Tex Avery,NOT_FOUND,NOT_FOUND,United_States
Magician_Mickey,Magician Mickey,David Hand (animator)|David Hand|David Hand (director),NOT_FOUND,NOT_FOUND,United_States
Magnificent_Bodyguards,Magnificent Bodyguards,Lo Wei,Gu Long,Martial_arts_film,NOT_FOUND
Magnificent_Warriors,Magnificent Warriors,NOT_FOUND,NOT_FOUND,Martial_arts_film|Action_film|Girls_with_guns,NOT_FOUND
Magnum_Force,Magnum Force,Ted Post|Clint Eastwood|Buddy Van Horn,John Milius|NOT_FOUND|Michael Cimino,Action_film,United_States
Mai_Mai_Miracle,Mai Mai Miracle,Sunao Katabuchi,NOT_FOUND,NOT_FOUND,Japan
Mai_Ratima,Mai Ratima,Yoo Ji-tae,Yoo Ji-tae,Romance_film,South_Korea
Maid-Droid,Maid-Droid,Naoyuki Tomomatsu,NOT_FOUND,Pink_film|Erotic_film,Japan
Maid_in_Manhattan,Maid in Manhattan,Wayne Wang,Kevin Wade,Comedy-drama|Romantic_comedy,United_States
Maid_of_Salem,Maid of Salem,Frank Lloyd,NOT_FOUND|Bradley King,NOT_FOUND,United_States
Maid_to_Order,Maid to Order,Amy Holden Jones,Amy Holden Jones,NOT_FOUND,United_States
Maiko_Haaaan!!!,Maiko Haaaan!!!,NOT_FOUND,Kankurō Kudō|Kankuro Kudo,NOT_FOUND,Japan
Main_Hoon_Na,Main Hoon Na,Farah Khan,Farah Khan|Abbas Tyrewala,Musical_film|Coming-of-age_story|Action_film|Thriller_film,India
Main_Khiladi_Tu_Anari,Main Khiladi Tu Anari,NOT_FOUND,Kader Khan|Sachin Bhowmick,NOT_FOUND,India
Main_Prem_Ki_Diwani_Hoon,Main Prem Ki Diwani Hoon,Sooraj R. Barjatya|Sooraj Barjatya,Sooraj R. Barjatya,Musical_film|Romance_film,India
Main_Tera_Hero,Main Tera Hero,David Dhawan,Milap Zaveri|Santosh Srinivas,NOT_FOUND,India
Maine_Dil_Tujhko_Diya,Maine Dil Tujhko Diya,Sohail Khan,Sohail Khan,Romance_film|Action_film,India
Maine_Pyar_Kiya,Maine Pyar Kiya,Sooraj R. Barjatya|Sooraj Barjatya,Sooraj R. Barjatya,Teen_film|Romance_film,India
Maisie_Gets_Her_Man,Maisie Gets Her Man,Roy Del Ruth,Wilson Collison|Ethel Hill|Mary C. McCall Jr.,NOT_FOUND,United_States
Maisie_Goes_to_Reno,Maisie Goes to Reno,Harry Beaumont,"Mary C. McCall, Jr.",Romantic_comedy,United_States
Majaa,Majaa,Shafi (director),NOT_FOUND,Action_film,India
Major_Dundee,Major Dundee,Sam Peckinpah,Oscar Saul|Sam Peckinpah|Harry Julian Fink,Western_film|War_film,United_States
Major_League_II,Major League II,David S. Ward,NOT_FOUND,NOT_FOUND,United_States
Major_Payne,Major Payne,Nick Castle,Dean Lorey|Damon Wayans,NOT_FOUND,United_States
Makdee,Makdee,Vishal Bhardwaj,Vishal Bhardwaj,Children's_film,India
Make-out_with_Violence,Make-out with Violence,NOT_FOUND,NOT_FOUND,Comedy_horror,United_States
Make_Mine_Mink,Make Mine Mink,Robert Asher (director)|Robert Asher,Michael Pertwee,NOT_FOUND,United_Kingdom
Make_Mine_Music,Make Mine Music,Joshua Meador|Hamilton Luske|Clyde Geronimi|Robert Cormack|Jack Kinney,Dick Kelsey|Homer Brightman|Jesse Marsh|Roy Williams (artist)|NOT_FOUND|T. Hee|Dick Huemer|Eric Gurney,Children's_film|Musical_film|Fantasy_film,United_States
Make_Way_for_Tomorrow,Make Way for Tomorrow,Leo McCarey,Viña Delmar,NOT_FOUND,United_States
Make_Way_for_a_Lady,Make Way for a Lady,David Burton,NOT_FOUND,Comedy-drama|Romantic_comedy,United_States
Make_the_Yuletide_Gay,Make the Yuletide Gay,Rob Williams (filmmaker),Rob Williams (filmmaker),Romantic_comedy,United_States
Maker_of_Men,Maker of Men,Edward Sedgwick,NOT_FOUND,NOT_FOUND,United_States
Making_Babies,Making Babies,Daniel Lind Lagerlöf,NOT_FOUND,NOT_FOUND,Sweden
Making_Mr._Right,Making Mr. Right,Susan Seidelman,NOT_FOUND,Science_fiction_film|Romantic_comedy|Science_fiction_comedy,United_States
Making_Plans_for_Lena,Making Plans for Lena,Christophe Honoré,Geneviève Brisac|Christophe Honoré,Comedy-drama,France
Making_a_Living,Making a Living,Henry Lehrman,NOT_FOUND|Henry Lehrman,NOT_FOUND,United_States
Mala_Noche,Mala Noche,Gus Van Sant,NOT_FOUND|Gus Van Sant,Romance_film|Crime_film,United_States
Malamaal_Weekly,Malamaal Weekly,Priyadarshan,Priyadarshan,NOT_FOUND,India
Male_Companion,Male Companion,Philippe de Broca,André Couteaux|NOT_FOUND|Philippe de Broca,Romantic_comedy,France|Italy
Malibu's_Most_Wanted,Malibu's Most Wanted,John Whitesell,Adam Small|Nick Swardson|Jamie Kennedy,Teen_film,United_States
Malibu_Express,Malibu Express,Andy Sidaris,Andy Sidaris,Thriller_film|Action_film,United_States
Malibu_High,Malibu High,NOT_FOUND,NOT_FOUND,Exploitation_film,United_States
Malibu_Shark_Attack,Malibu Shark Attack,David Lister (director),NOT_FOUND,NOT_FOUND,Canada
Malibu_Spring_Break,Malibu Spring Break,NOT_FOUND,NOT_FOUND,NOT_FOUND,United_States
Mallrats,Mallrats,Kevin Smith,Kevin Smith,Buddy_film|Romantic_comedy,United_States
Malta_Story,Malta Story,Brian Desmond Hurst,Nigel Balchin|William Fairchild,War_film,United_Kingdom
Mama's_Dirty_Girls,Mama's Dirty Girls,John Hayes (director),NOT_FOUND,Crime_film|Exploitation_film,United_States
Mama_Dracula,Mama Dracula,Boris Szulzinger,Marc-Henri Wajnberg|NOT_FOUND|Boris Szulzinger,Comedy_horror|Vampire_films,Belgium|France
Mama_Jack,Mama Jack,Gray Hofmeyr,Gray Hofmeyr|Leon Schuster|Paul Slabolepszy|NOT_FOUND,NOT_FOUND,South_Africa
Mamma_Ebe,Mamma Ebe,Carlo Lizzani,Carlo Lizzani,Biographical_film,Italy
Mamma_Roma,Mamma Roma,Pier Paolo Pasolini,Pier Paolo Pasolini,NOT_FOUND,Italy
Mammuth,Mammuth,Gustave de Kervern|Benoît Delépine|Gustave Kervern,Benoît Delépine|Gustave de Kervern,NOT_FOUND,France
Man's_Castle,Man's Castle,Frank Borzage,Jo Swerling,Romance_film,United_States
Man-Proof,Man-Proof,Richard Thorpe,Waldemar Young|NOT_FOUND,Romantic_comedy,United_States
Man_Facing_Southeast,Man Facing Southeast,Eliseo Subiela,Eliseo Subiela,Science_fiction_film,Argentina
Man_Is_Not_a_Bird,Man Is Not a Bird,Dušan Makavejev,Dušan Makavejev,NOT_FOUND,Yugoslavia
Man_Push_Cart,Man Push Cart,Ramin Bahrani,Ramin Bahrani,NOT_FOUND,United_States
Man_Trouble,Man Trouble,Bob Rafelson,NOT_FOUND|Carole Eastman,Romantic_comedy,United_States|Italy
Man_Wanted,Man Wanted,William Dieterle,Charles Kenyon|Robert Lord (screenwriter),Romantic_comedy,United_States
Man_Without_a_Star,Man Without a Star,King Vidor,Borden Chase,Western_film,United_States
Man_at_Bath,Man at Bath,Christophe Honoré,Christophe Honoré,NOT_FOUND,France
Man_in_the_Attic,Man in the Attic,Hugo Fregonese,Barré Lyndon,Mystery_film|Horror_film|Film_noir,United_States
Man_in_the_Chair,Man in the Chair,Michael Schroeder,NOT_FOUND,NOT_FOUND,United_States
Man_in_the_Dark,Man in the Dark,Lew Landers,NOT_FOUND,Film_noir,United_States
Man_in_the_Wilderness,Man in the Wilderness,Richard C. Sarafian,NOT_FOUND,Western_film|Biographical_film|Action_film,United_Kingdom|United_States
Man_of_Aran,Man of Aran,Robert J. Flaherty,Robert J. Flaherty,NOT_FOUND,United_Kingdom
Man_of_Iron,Man of Iron,Andrzej Wajda,NOT_FOUND,NOT_FOUND,Poland
Man_of_Marble,Man of Marble,Andrzej Wajda,NOT_FOUND,NOT_FOUND,Poland
Man_of_Vendetta,Man of Vendetta,Woo Min-ho,Woo Min-ho,Action_film|World_cinema,South_Korea
Man_of_Violence,Man of Violence,Pete Walker (director),NOT_FOUND|Pete Walker (director),Crime_film,United_Kingdom
Man_of_the_Century,Man of the Century,NOT_FOUND,NOT_FOUND,NOT_FOUND,United_States
Man_of_the_East,Man of the East,Enzo Barboni,Enzo Barboni,Spaghetti_Western,Yugoslavia|France|Italy
Man_of_the_Forest,Man of the Forest,Henry Hathaway,Harold Shumate|Zane Grey|Jack Cunningham,Western_film,United_States
Man_of_the_West,Man of the West,Anthony Mann,Reginald Rose|NOT_FOUND,Western_film,United_States
Man_on_High_Heels,Man on High Heels,Jang Jin,Jang Jin,Action_film|Film_noir,South_Korea
Man_on_Horseback,Man on Horseback,Volker Schlöndorff,NOT_FOUND|Heinrich von Kleist|Edward Bond|Volker Schlöndorff,NOT_FOUND,Germany
Man_on_Wire,Man on Wire,James Marsh (director),NOT_FOUND,Biographical_film,United_Kingdom|United_States
Man_on_a_Ledge,Man on a Ledge,NOT_FOUND,Pablo Fenjves,Heist_film|Action_film|Crime_film,United_States
Man_on_a_String,Man on a String,André de Toth,NOT_FOUND,Spy_film,United_States
Man_on_a_Tightrope,Man on a Tightrope,Elia Kazan,Neil Paterson|Robert E. Sherwood,Propaganda_film,United_States
Man_on_the_Flying_Trapeze,Man on the Flying Trapeze,Clyde Bruckman|W. C. Fields,NOT_FOUND|Bobby Vernon|Jack Cunningham (screenwriter)|John West Sinclair,NOT_FOUND,United_States
Man_on_the_Tracks,Man on the Tracks,Andrzej Munk,Jerzy Stefan Stawinski|Andrzej Munk,NOT_FOUND,Poland
Man_with_the_Gun,Man with the Gun,Richard Wilson (producer),Richard Wilson (producer),Western_film,United_States
Man_with_the_Screaming_Brain,Man with the Screaming Brain,Bruce Campbell,Bruce Campbell,Science_fiction_film|Science_fiction_comedy,United_States
Mandabi,Mandabi,Ousmane Sembène,Ousmane Sembène,NOT_FOUND,France|Senegal
Manderlay,Manderlay,Lars von Trier,Lars von Trier,Art_film,Denmark|France|United_Kingdom|Germany|Netherlands|Sweden|Italy
Manganinnie,Manganinnie,NOT_FOUND,NOT_FOUND,NOT_FOUND,Australia
Manglehorn,Manglehorn,David Gordon Green,NOT_FOUND,NOT_FOUND,United_States
Manhatta,Manhatta,Charles Sheeler|Paul Strand,NOT_FOUND,NOT_FOUND,United_States
Manhattan_Baby,Manhattan Baby,Lucio Fulci,NOT_FOUND,Horror_film,Italy
Manhattan_Melodrama,Manhattan Melodrama,W. S. Van Dyke,Donald Ogden Stewart|David Ogden Stewart|NOT_FOUND|Joseph L. Mankiewicz,Crime_film,United_States
Manhattan_Murder_Mystery,Manhattan Murder Mystery,Woody Allen,Marshall Brickman|NOT_FOUND|Woody Allen,Mystery_film|Crime_film,United_States
Manhattan_Romance,Manhattan Romance,Tom O'Brien,NOT_FOUND,Romantic_comedy,United_States
Manhunt_in_Space,Manhunt in Space,Hollingsworth Morse,Arthur Hoerl,Science_fiction_film|Action_film|Adventure_film,United_States
Maniac_Cop,Maniac Cop,William Lustig,Larry Cohen,Slasher_film|Thriller_film|Action_film|Zombie_film|Horror_film,United_States
Maniac_Cop_2,Maniac Cop 2,William Lustig,Larry Cohen,Slasher_film|Thriller_film|Crime_film|Action_film|Prison_film|Zombie_film|Horror_film,United_States
Manichitrathazhu,Manichitrathazhu,Fazil (director)|Lal (actor)|Sibi Malayil|Siddique (director)|Priyadarshan,Madhu Muttam,Thriller_film|Horror_film,India
Mankatha,Mankatha,Venkat Prabhu,Venkat Prabhu,Thriller_film|Heist_film|Action_film,India
Mankillers,Mankillers,David A. Prior,David A. Prior,Action_film,United_States
Manmadhudu,Manmadhudu,K. Vijaya Bhaskar,Trivikram Srinivas|K. Vijaya Bhaskar,NOT_FOUND,India
Mann_tut_was_Mann_kann,Mann tut was Mann kann,Marc Rothemund,NOT_FOUND,NOT_FOUND,Germany
Mannequin_in_Red,Mannequin in Red,Arne Mattsson,Lars Widding|Folke Mellvig,Thriller_film,Sweden
Manners_of_Dying,Manners of Dying,Jeremy Peter Allen,Jeremy Peter Allen,Prison_film,Canada
Manny_&_Lo,Manny & Lo,NOT_FOUND,NOT_FOUND,Teen_film|Comedy-drama,United_States
Manolesta,Manolesta,Pasquale Festa Campanile,NOT_FOUND,NOT_FOUND,Italy
Mansome,Mansome,Morgan Spurlock,NOT_FOUND,NOT_FOUND,United_States
Mansquito,Mansquito,Tibor Takács (director),NOT_FOUND,Science_fiction_film|Horror_film,United_States
"Manta,_Manta","Manta, Manta",NOT_FOUND,NOT_FOUND,NOT_FOUND,Germany
Mantis_in_Lace,Mantis in Lace,William Rotsler,Sanford White,Sexploitation_film,United_States
Manual_of_Love,Manual of Love,Giovanni Veronesi,Giovanni Veronesi|NOT_FOUND|Vincenzo Cerami,NOT_FOUND,Italy
Manual_of_Love_2,Manual of Love 2,Giovanni Veronesi,Giovanni Veronesi,NOT_FOUND,Italy
Manufactured_Landscapes,Manufactured Landscapes,Jennifer Baichwal,NOT_FOUND,NOT_FOUND,Canada
Manufacturing_Dissent,Manufacturing Dissent,NOT_FOUND,NOT_FOUND,NOT_FOUND,Canada
Manuscripts_Don't_Burn,Manuscripts Don't Burn,Mohammad Rasoulof,Mohammad Rasoulof,NOT_FOUND,Iran
Many_Wars_Ago,Many Wars Ago,Francesco Rosi,Raffaele La Capria|Tonino Guerra|Francesco Rosi,NOT_FOUND,Yugoslavia|Italy
Map_of_the_Human_Heart,Map of the Human Heart,Vincent Ward (director),Louis Nowra,NOT_FOUND,United_Kingdom|Canada|France|Australia
Map_of_the_Sounds_of_Tokyo,Map of the Sounds of Tokyo,Isabel Coixet,Isabel Coixet,Thriller_film|Girls_with_guns,Spain|Japan
Maps_to_the_Stars,Maps to the Stars,David Cronenberg,Bruce Wagner,NOT_FOUND,France|United_States|Germany|Canada
Maqbool,Maqbool,Vishal Bhardwaj,Vishal Bhardwaj|Abbas Tyrewala,Action_film,India
Mara_Maru,Mara Maru,Gordon Douglas (director),N. Richard Nash,Adventure_film,United_States
Maradona_by_Kusturica,Maradona by Kusturica,Emir Kusturica,NOT_FOUND,Biographical_film|Sports_film,Spain|France|Serbia
March_of_the_Penguins,March of the Penguins,Luc Jacquet,NOT_FOUND,Nature_documentary,France
Marci_X,Marci X,Richard Benjamin,Paul Rudnick,Musical_film|Romantic_comedy,United_States
Marco_Polo_Junior_Versus_the_Red_Dragon,Marco Polo Junior Versus the Red Dragon,Eric Porter (filmmaker),Sheldon Moldoff,NOT_FOUND,Australia
Mardaani,Mardaani,Pradeep Sarkar,NOT_FOUND,Action_film|Crime_film,India
Mardi_Gras_Massacre,Mardi Gras Massacre,NOT_FOUND,NOT_FOUND,Slasher_film|Horror_film,United_States
"Marecek,_Pass_Me_the_Pen!","Marecek, Pass Me the Pen!",Oldřich Lipský,NOT_FOUND,NOT_FOUND,Czechoslovak_Socialist_Republic
Marfa_Girl,Marfa Girl,Larry Clark,Larry Clark,NOT_FOUND,United_States
Margaret's_Museum,Margaret's Museum,Mort Ransen,Sheldon Currie|Gerald Wexler,Romance_film|Independent_film,United_Kingdom|Canada
Margot_at_the_Wedding,Margot at the Wedding,Noah Baumbach,Noah Baumbach,NOT_FOUND,United_States
Maria's_Lovers,Maria's Lovers,Andrei Konchalovsky|Andrei KONCHALOVSKY,Andrei Konchalovsky|Andrei KONCHALOVSKY,NOT_FOUND,United_States
Maria_Full_of_Grace,Maria Full of Grace,Joshua Marston,Joshua Marston,Teen_film|Crime_film|Thriller_film,Ecuador|United_States|Colombia
Mariachi_Gringo,Mariachi Gringo,NOT_FOUND,NOT_FOUND,Musical_film,Mexico|United_States
Marie-Octobre,Marie-Octobre,Julien Duvivier,Henri Jeanson|Jacques Robert|Julien Duvivier,NOT_FOUND,France
Marjoe,Marjoe,Sarah Kernochan|Howard Smith (director),NOT_FOUND,Biographical_film,United_States
Mark_Shoots_First,Mark Shoots First,Stelvio Massi,Dardano Sacchetti,Action_film,Italy
Mark_of_the_Devil,Mark of the Devil,Michael Armstrong (cinematographer),Michael Armstrong (cinematographer),Horror_film,Germany
Mark_of_the_Vampire,Mark of the Vampire,Tod Browning,Guy Endore,Vampire_films|Mystery_film|Horror_film|Crime_film,United_States
Marked_Woman,Marked Woman,Lloyd Bacon|Michael Curtiz,Seton I. Miller|Robert Rossen,Crime_film,United_States
Marked_for_Death,Marked for Death,Dwight H. Little,NOT_FOUND,Martial_arts_film|Buddy_cop_film|Action_film|Thriller_film,United_States
Marked_for_Murder,Marked for Murder,Elmer Clifton,Elmer Clifton,Western_film,United_States
Marock,Marock,Laïla Marrakchi,Laïla Marrakchi,Romance_film,Morocco|France
Marooned_in_Iraq,Marooned in Iraq,Bahman Ghobadi,NOT_FOUND,NOT_FOUND,Iran
Marrakech_Express,Marrakech Express,Gabriele Salvatores,Carlo Mazzacurati|NOT_FOUND|Enzo Monteleone,NOT_FOUND,Italy
Marriage_Italian_Style,Marriage Italian Style,Vittorio De Sica,Renato Castellani|Tonino Guerra|Leo Benvenuti|Eduardo De Filippo|Piero De Bernardi,Romantic_comedy,France|Italy
Marriage_Story,Marriage Story,Kim Eui-suk|Kim Ui-seok,NOT_FOUND,Comedy-drama|Romance_film,United_Kingdom|United_States
Marriage_on_the_Rocks,Marriage on the Rocks,Jack Donohue (director),NOT_FOUND,Romantic_comedy,United_States
Married_Bachelor,Married Bachelor,Edward Buzzell,NOT_FOUND,NOT_FOUND,United_States
Married_to_It,Married to It,Arthur Hiller,NOT_FOUND,NOT_FOUND,United_States
Married_to_the_Mob,Married to the Mob,Jonathan Demme,Barry Strugatz,Crime_film|Romantic_comedy,United_States
Marrying_the_Mafia_II,Marrying the Mafia II,Jeong Yong-ki|Jeong Yong-gi,NOT_FOUND,Romantic_comedy,South_Korea
Mars_Attacks!,Mars Attacks!,Tim Burton,Jonathan Gems,Science_fiction_film|Horror_film|Parody_film,United_States
Mars_Needs_Moms,Mars Needs Moms,Simon Wells,NOT_FOUND,Science_fiction_film,United_States
Mars_Needs_Women,Mars Needs Women,Larry Buchanan,Larry Buchanan,Science_fiction_film,United_States
Martha_Marcy_May_Marlene,Martha Marcy May Marlene,Sean Durkin,Sean Durkin,Thriller_film|Mystery_film,United_States
Martial_Club,Martial Club,Lau Kar-leung,NOT_FOUND,Martial_arts_film,NOT_FOUND
Martian_Child,Martian Child,Menno Meyjes,David Gerrold,NOT_FOUND,United_States
Martin's_Day,Martin's Day,Alan Gibson (director),Chris Bryant (writer)|Allan Scott (Scottish screenwriter),Road_movie,Canada
Martin_&_Orloff,Martin & Orloff,Lawrence Blume,NOT_FOUND,NOT_FOUND,United_States
Marvellous,Marvellous,Julian Farino,NOT_FOUND,Biographical_film,United_Kingdom
Marvin_&_Tige,Marvin & Tige,NOT_FOUND,NOT_FOUND,NOT_FOUND,United_States
Marx_Reloaded,Marx Reloaded,Jason Barker,Jason Barker,NOT_FOUND,Germany
Mary_Had_a_Little...,Mary Had a Little...,Edward Buzzell,Robert E. Kent,NOT_FOUND,United_Kingdom
"Mary_Poppins,_Goodbye","Mary Poppins, Goodbye",Leonid Kvinikhidze,NOT_FOUND,Musical_film|Musical_theatre,Russian_Soviet_Federative_Socialist_Republic|Soviet_Union
Mask_of_Dust,Mask of Dust,Terence Fisher,NOT_FOUND,NOT_FOUND,United_Kingdom
Mask_of_Murder,Mask of Murder,Arne Mattsson,NOT_FOUND,Horror_film,Sweden|United_Kingdom
Mask_of_the_Avenger,Mask of the Avenger,Phil Karlson,NOT_FOUND,Adventure_film,United_States
Masked_Raiders,Masked Raiders,Lesley Selander,NOT_FOUND,Western_film,United_States
Massacre_Time,Massacre Time,Lucio Fulci,Fernando Di Leo,Spaghetti_Western,Italy
Massacre_at_Central_High,Massacre at Central High,Rene Daalder,Rene Daalder,Teen_film|Exploitation_film|Horror_film|Thriller_film,United_States
Massacre_in_Rome,Massacre in Rome,George P. Cosmatos,Robert Katz|George P. Cosmatos,War_film|Docudrama,France|Italy
Massacre_in_the_Black_Forest,Massacre in the Black Forest,Ferdinando Baldi,Ferdinando Baldi|Adriano Bolzoni,Action_film,Germany|Italy
Master_Minds,Master Minds,Jean Yarbrough,Charles Marion,NOT_FOUND,United_States
Master_Spy,Master Spy,Montgomery Tully,Montgomery Tully,Spy_film,United_Kingdom
Master_Stroke,Master Stroke,Michele Lupo,NOT_FOUND|Sandro Continenza|Ettore Giannini,NOT_FOUND,Spain|Italy
Master_of_the_Flying_Guillotine,Master of the Flying Guillotine,Jimmy Wang Yu|Jimmy Wang Yu (actor),Jimmy Wang Yu (actor),Martial_arts_film|Action_film,Taiwan
Mastizaade,Mastizaade,Milap Zaveri,NOT_FOUND,Buddy_film,India
Matching_Jack,Matching Jack,Nadia Tass,NOT_FOUND,NOT_FOUND,Australia
Matchstick_Men,Matchstick Men,Ridley Scott,Ted Griffin,Heist_film|Comedy-drama|Crime_film,United_Kingdom|United_States
Material_Girls,Material Girls,Martha Coolidge,Jessica O'Toole|Amy Rardin,Romantic_comedy,United_States
Matewan,Matewan,John Sayles,John Sayles,NOT_FOUND,United_States
Matru_Ki_Bijlee_Ka_Mandola,Matru Ki Bijlee Ka Mandola,Vishal Bhardwaj,Abhishek Chaubey|Vishal Bhardwaj,Comedy-drama,India
Matrubhoomi,Matrubhoomi,Manish Jha,Manish Jha,NOT_FOUND,India
Matthew's_Days,Matthew's Days,Witold Leszczyński,Witold Leszczyński|NOT_FOUND|Tarjei Vesaas,NOT_FOUND,Poland
Max_&_Co,Max & Co,NOT_FOUND,NOT_FOUND,NOT_FOUND,United_Kingdom|Belgium|France|Switzerland
Max_Dugan_Returns,Max Dugan Returns,Herbert Ross,NOT_FOUND|Neil Simon,Comedy-drama,United_States
Max_Keeble's_Big_Move,Max Keeble's Big Move,Tim Hill (director),James Greer,Crime_film,United_States
Maximum_Overdrive,Maximum Overdrive,Stephen King,NOT_FOUND|Stephen King,Science_fiction_film|Action_film|Horror_film,United_States
Maximum_Risk,Maximum Risk,Ringo Lam,NOT_FOUND|Larry Ferguson (screenwriter),Buddy_cop_film|Crime_film|Action_film,United_States
May_Fools,May Fools,Louis Malle,Louis Malle|Jean-Claude Carrière|NOT_FOUND,Slice_of_life,France|Italy
Mayabazar,Mayabazar,Kadiri Venkata Reddy,Kadiri Venkata Reddy,Fantasy_film,India
Maybe_I'll_Come_Home_in_the_Spring,Maybe I'll Come Home in the Spring,Joseph Sargent,NOT_FOUND,NOT_FOUND,United_States
"Mayday_at_40,000_Feet!","Mayday at 40,000 Feet!",Robert Butler (director),NOT_FOUND,NOT_FOUND,United_States
Mayor_of_the_Sunset_Strip,Mayor of the Sunset Strip,George Hickenlooper,George Hickenlooper,NOT_FOUND,United_States
Mazinger_Z_vs._Devilman,Mazinger Z vs. Devilman,Tomoharu Katsumata,NOT_FOUND,NOT_FOUND,Japan
McCabe_&_Mrs._Miller,McCabe & Mrs. Miller,Robert Altman,NOT_FOUND|Robert Altman,Western_film,United_States
McCanick,McCanick,NOT_FOUND,NOT_FOUND,Mystery_film|Crime_film,United_States
McHale's_Navy_Joins_the_Air_Force,McHale's Navy Joins the Air Force,Edward Montagne,NOT_FOUND,NOT_FOUND,United_States
McLintock!,McLintock!,Andrew V. McLaglen,James Edward Grant|William Shakespeare,Western_film,United_States
McQ,McQ,John Sturges,NOT_FOUND,Action_film|Crime_film,United_States
"Me,_Myself_&_Irene","Me, Myself & Irene",Farrelly brothers,Mike Cerrone,NOT_FOUND,United_States
"Me,_Natalie","Me, Natalie",Fred Coe,NOT_FOUND,Coming-of-age_story|Comedy-drama,United_States
Me_&_Isaac_Newton,Me & Isaac Newton,Michael Apted,NOT_FOUND,NOT_FOUND,United_States
Me_Shivajiraje_Bhosale_Boltoy,Me Shivajiraje Bhosale Boltoy,Mahesh Manjrekar,Mahesh Manjrekar,NOT_FOUND,India
Me_You_Them,Me You Them,Andrucha Waddington,NOT_FOUND,Comedy-drama|Romance_film,Brazil
Mean_Creek,Mean Creek,Jacob Aaron Estes,Jacob Aaron Estes,Teen_film|Crime_film,United_States
Mean_Dog_Blues,Mean Dog Blues,Mel Stuart,NOT_FOUND,Action_film,United_States
Mean_Girls,Mean Girls,Mark Waters (director),Rosalind Wiseman|Queen Bees and Wannabes|Tina Fey,Teen_film|Romantic_comedy,United_States
Mean_Guns,Mean Guns,Albert Pyun,NOT_FOUND,Action_film,United_States
Mean_Johnny_Barrows,Mean Johnny Barrows,Fred Williamson,NOT_FOUND,Crime_film,NOT_FOUND
Mean_Streets,Mean Streets,Martin Scorsese,Mardik Martin|Martin Scorsese,Crime_film,United_States
Meatball_Machine,Meatball Machine,Yūdai Yamaguchi,NOT_FOUND,Science_fiction_film|Horror_film,Japan
Meatballs_4,Meatballs 4,Bob Logan (film director),Bob Logan (film director),NOT_FOUND,United_States
Meatballs_Part_II,Meatballs Part II,Ken Wiederhorn,NOT_FOUND,NOT_FOUND,United_States
Mechanics_of_the_Brain,Mechanics of the Brain,Vsevolod Pudovkin,NOT_FOUND,NOT_FOUND,Soviet_Union
Mediastan,Mediastan,Johannes Wahlström,NOT_FOUND,NOT_FOUND,Sweden
Medicine_for_Melancholy,Medicine for Melancholy,Barry Jenkins,NOT_FOUND,Romance_film,United_States
Mediterraneo,Mediterraneo,Gabriele Salvatores,Enzo Monteleone,War_film,Italy
Medium_Cool,Medium Cool,Haskell Wexler,Haskell Wexler,NOT_FOUND,United_States
Meet_Bill,Meet Bill,Melisa Wallack,Melisa Wallack,NOT_FOUND,United_States
Meet_Boston_Blackie,Meet Boston Blackie,Robert Florey,Jay Dratler,Spy_film,United_States
Meet_Dave,Meet Dave,Brian Robbins,Rob Greenberg|Bill Corbett,Science_fiction_film|Romantic_comedy|Science_fiction_comedy,United_States
Meet_Joe_Black,Meet Joe Black,Alan Smithee|Martin Brest,Bo Goldman|Kevin Wade|NOT_FOUND,Fantasy_film|Romance_film,United_States
Meet_John_Doe,Meet John Doe,Frank Capra,NOT_FOUND|Robert Riskin,Comedy-drama|Romantic_comedy,United_States
Meet_Me_There,Meet Me There,NOT_FOUND,NOT_FOUND,NOT_FOUND,United_States
Meet_Me_at_the_Fair,Meet Me at the Fair,Douglas Sirk,NOT_FOUND,Musical_film|Romance_film,United_States
Meet_Me_in_Las_Vegas,Meet Me in Las Vegas,Roy Rowland (film director),Isobel Lennart,Musical_film|Romantic_comedy,United_States
Meet_Me_in_St._Louis,Meet Me in St. Louis,Vincente Minnelli,Irving Brecher|NOT_FOUND|Fred F. Finklehoffe,Musical_film,United_States
Meet_Monica_Velour,Meet Monica Velour,Keith Bearden,NOT_FOUND,Comedy-drama,United_States
Meet_Wally_Sparks,Meet Wally Sparks,Peter Baldwin (director),Rodney Dangerfield|NOT_FOUND|Harry Basil,NOT_FOUND,United_States
Meet_the_Applegates,Meet the Applegates,Michael Lehmann,NOT_FOUND|Michael Lehmann,Comedy_horror,United_States
